Date,Close
9/16/1964,83.239998
9/17/1964,83.790001
9/18/1964,83.480003
9/21/1964,83.860001
9/22/1964,83.889999
9/23/1964,83.910004
9/24/1964,84
9/25/1964,84.209999
9/28/1964,84.279999
9/29/1964,84.239998
9/30/1964,84.18
10/1/1964,84.080002
10/2/1964,84.360001
10/5/1964,84.739998
10/6/1964,84.790001
10/7/1964,84.800003
10/8/1964,85.040001
10/9/1964,85.220001
10/12/1964,85.239998
10/13/1964,84.959999
10/14/1964,84.790001
10/15/1964,84.25
10/16/1964,84.830002
10/19/1964,84.93
10/20/1964,85.18
10/21/1964,85.099998
10/22/1964,84.940002
10/23/1964,85.139999
10/26/1964,85
10/27/1964,85
10/28/1964,84.690002
10/29/1964,84.730003
10/30/1964,84.860001
11/2/1964,85.18
11/4/1964,85.139999
11/5/1964,85.160004
11/6/1964,85.230003
11/9/1964,85.190002
11/10/1964,84.839996
11/11/1964,85.080002
11/12/1964,85.190002
11/13/1964,85.209999
11/16/1964,85.650002
11/17/1964,86.029999
11/18/1964,86.220001
11/19/1964,86.18
11/20/1964,86.279999
11/23/1964,86
11/24/1964,85.730003
11/25/1964,85.440002
11/27/1964,85.160004
11/30/1964,84.419998
12/1/1964,83.550003
12/2/1964,83.790001
12/3/1964,84.18
12/4/1964,84.349998
12/7/1964,84.330002
12/8/1964,84
12/9/1964,83.459999
12/10/1964,83.449997
12/11/1964,83.660004
12/14/1964,83.449997
12/15/1964,83.220001
12/16/1964,83.550003
12/17/1964,83.900002
12/18/1964,84.290001
12/21/1964,84.379997
12/22/1964,84.330002
12/23/1964,84.150002
12/24/1964,84.150002
12/28/1964,84.07
12/29/1964,83.809998
12/30/1964,84.300003
12/31/1964,84.75
1/4/1965,84.230003
1/5/1965,84.629997
1/6/1965,84.889999
1/7/1965,85.260002
1/8/1965,85.370003
1/11/1965,85.400002
1/12/1965,85.610001
1/13/1965,85.839996
1/14/1965,85.839996
1/15/1965,86.209999
1/18/1965,86.489998
1/19/1965,86.629997
1/20/1965,86.599998
1/21/1965,86.519997
1/22/1965,86.739998
1/25/1965,86.860001
1/26/1965,86.940002
1/27/1965,87.230003
1/28/1965,87.480003
1/29/1965,87.559998
2/1/1965,87.580002
2/2/1965,87.550003
2/3/1965,87.629997
2/4/1965,87.57
2/5/1965,87.290001
2/8/1965,86.949997
2/9/1965,87.239998
2/10/1965,86.459999
2/11/1965,85.540001
2/12/1965,86.169998
2/15/1965,86.07
2/16/1965,85.669998
2/17/1965,85.769997
2/18/1965,86.050003
2/19/1965,86.209999
2/23/1965,86.639999
2/24/1965,87.169998
2/25/1965,87.199997
2/26/1965,87.43
3/1/1965,87.25
3/2/1965,87.400002
3/3/1965,87.260002
3/4/1965,86.980003
3/5/1965,86.800003
3/8/1965,86.830002
3/9/1965,86.690002
3/10/1965,86.540001
3/11/1965,86.900002
3/12/1965,87.209999
3/15/1965,87.239998
3/16/1965,87.129997
3/17/1965,87.019997
3/18/1965,86.809998
3/19/1965,86.839996
3/22/1965,86.830002
3/23/1965,86.93
3/24/1965,87.089996
3/25/1965,86.839996
3/26/1965,86.199997
3/29/1965,86.029999
3/30/1965,86.199997
3/31/1965,86.160004
4/1/1965,86.32
4/2/1965,86.529999
4/5/1965,86.529999
4/6/1965,86.5
4/7/1965,86.550003
4/8/1965,87.040001
4/9/1965,87.559998
4/12/1965,87.940002
4/13/1965,88.040001
4/14/1965,88.239998
4/15/1965,88.150002
4/19/1965,88.510002
4/20/1965,88.459999
4/21/1965,88.300003
4/22/1965,88.779999
4/23/1965,88.879997
4/26/1965,88.889999
4/27/1965,89.040001
4/28/1965,89
4/29/1965,88.93
4/30/1965,89.110001
5/3/1965,89.230003
5/4/1965,89.510002
5/5/1965,89.709999
5/6/1965,89.919998
5/7/1965,89.849998
5/10/1965,89.660004
5/11/1965,89.550003
5/12/1965,89.940002
5/13/1965,90.269997
5/14/1965,90.099998
5/17/1965,89.540001
5/18/1965,89.459999
5/19/1965,89.669998
5/20/1965,89.18
5/21/1965,88.75
5/24/1965,88.089996
5/25/1965,88.599998
5/26/1965,88.300003
5/27/1965,87.839996
5/28/1965,88.419998
6/1/1965,88.720001
6/2/1965,87.089996
6/3/1965,86.900002
6/4/1965,87.110001
6/7/1965,86.879997
6/8/1965,85.93
6/9/1965,85.040001
6/10/1965,84.730003
6/11/1965,85.120003
6/14/1965,84.010002
6/15/1965,84.489998
6/16/1965,85.199997
6/17/1965,85.739998
6/18/1965,85.339996
6/21/1965,85.050003
6/22/1965,85.209999
6/23/1965,84.669998
6/24/1965,83.559998
6/25/1965,83.059998
6/28/1965,81.599998
6/29/1965,82.410004
6/30/1965,84.120003
7/1/1965,84.480003
7/2/1965,85.160004
7/6/1965,84.989998
7/7/1965,84.669998
7/8/1965,85.389999
7/9/1965,85.709999
7/12/1965,85.690002
7/13/1965,85.589996
7/14/1965,85.870003
7/15/1965,85.720001
7/16/1965,85.690002
7/19/1965,85.629997
7/20/1965,84.550003
7/21/1965,84.07
7/22/1965,83.849998
7/23/1965,84.07
7/26/1965,84.050003
7/27/1965,83.870003
7/28/1965,84.029999
7/29/1965,84.68
7/30/1965,85.25
8/2/1965,85.419998
8/3/1965,85.459999
8/4/1965,85.790001
8/5/1965,85.790001
8/6/1965,86.07
8/9/1965,85.860001
8/10/1965,85.870003
8/11/1965,86.129997
8/12/1965,86.379997
8/13/1965,86.769997
8/16/1965,86.870003
8/17/1965,87.040001
8/18/1965,86.989998
8/19/1965,86.790001
8/20/1965,86.690002
8/23/1965,86.559998
8/24/1965,86.709999
8/25/1965,86.809998
8/26/1965,87.139999
8/27/1965,87.199997
8/30/1965,87.209999
8/31/1965,87.169998
9/1/1965,87.169998
9/2/1965,87.650002
9/3/1965,88.059998
9/7/1965,88.360001
9/8/1965,88.660004
9/9/1965,88.889999
9/10/1965,89.120003
9/13/1965,89.379997
9/14/1965,89.029999
9/15/1965,89.519997
9/16/1965,90.019997
9/17/1965,90.050003
9/20/1965,90.080002
9/21/1965,89.809998
9/22/1965,90.220001
9/23/1965,89.860001
9/24/1965,90.019997
9/27/1965,90.650002
9/28/1965,90.43
9/29/1965,90.019997
9/30/1965,89.959999
10/1/1965,89.900002
10/4/1965,90.080002
10/5/1965,90.629997
10/6/1965,90.540001
10/7/1965,90.470001
10/8/1965,90.849998
10/11/1965,91.370003
10/12/1965,91.349998
10/13/1965,91.339996
10/14/1965,91.190002
10/15/1965,91.379997
10/18/1965,91.68
10/19/1965,91.800003
10/20/1965,91.779999
10/21/1965,91.940002
10/22/1965,91.980003
10/25/1965,91.669998
10/26/1965,92.199997
10/27/1965,92.510002
10/28/1965,92.209999
10/29/1965,92.419998
11/1/1965,92.230003
11/3/1965,92.309998
11/4/1965,92.459999
11/5/1965,92.370003
11/8/1965,92.230003
11/9/1965,91.93
11/10/1965,91.830002
11/11/1965,92.110001
11/12/1965,92.550003
11/15/1965,92.629997
11/16/1965,92.410004
11/17/1965,92.599998
11/18/1965,92.220001
11/19/1965,92.239998
11/22/1965,91.639999
11/23/1965,91.779999
11/24/1965,91.940002
11/26/1965,92.029999
11/29/1965,91.800003
11/30/1965,91.610001
12/1/1965,91.5
12/2/1965,91.209999
12/3/1965,91.269997
12/6/1965,90.589996
12/7/1965,91.389999
12/8/1965,91.279999
12/9/1965,91.559998
12/10/1965,91.800003
12/13/1965,91.830002
12/14/1965,91.879997
12/15/1965,92.019997
12/16/1965,92.120003
12/17/1965,92.080002
12/20/1965,91.650002
12/21/1965,92.010002
12/22/1965,92.290001
12/23/1965,92.190002
12/27/1965,91.519997
12/28/1965,91.529999
12/29/1965,91.809998
12/30/1965,92.199997
12/31/1965,92.43
1/3/1966,92.18
1/4/1966,92.260002
1/5/1966,92.849998
1/6/1966,93.059998
1/7/1966,93.139999
1/10/1966,93.330002
1/11/1966,93.410004
1/12/1966,93.190002
1/13/1966,93.360001
1/14/1966,93.5
1/17/1966,93.769997
1/18/1966,93.949997
1/19/1966,93.690002
1/20/1966,93.360001
1/21/1966,93.470001
1/24/1966,93.709999
1/25/1966,93.849998
1/26/1966,93.699997
1/27/1966,93.669998
1/28/1966,93.309998
1/31/1966,92.879997
2/1/1966,92.160004
2/2/1966,92.529999
2/3/1966,92.650002
2/4/1966,93.260002
2/7/1966,93.589996
2/8/1966,93.550003
2/9/1966,94.059998
2/10/1966,93.830002
2/11/1966,93.809998
2/14/1966,93.529999
2/15/1966,93.169998
2/16/1966,93.160004
2/17/1966,92.660004
2/18/1966,92.410004
2/21/1966,91.870003
2/23/1966,91.480003
2/24/1966,90.889999
2/25/1966,91.139999
2/28/1966,91.220001
3/1/1966,90.059998
3/2/1966,89.150002
3/3/1966,89.470001
3/4/1966,89.239998
3/7/1966,88.040001
3/8/1966,88.18
3/9/1966,88.959999
3/10/1966,88.959999
3/11/1966,88.849998
3/14/1966,87.849998
3/15/1966,87.349998
3/16/1966,87.860001
3/17/1966,88.169998
3/18/1966,88.529999
3/21/1966,89.199997
3/22/1966,89.459999
3/23/1966,89.129997
3/24/1966,89.290001
3/25/1966,89.540001
3/28/1966,89.620003
3/29/1966,89.269997
3/30/1966,88.779999
3/31/1966,89.230003
4/1/1966,89.940002
4/4/1966,90.760002
4/5/1966,91.309998
4/6/1966,91.559998
4/7/1966,91.760002
4/11/1966,91.790001
4/12/1966,91.449997
4/13/1966,91.540001
4/14/1966,91.870003
4/15/1966,91.989998
4/18/1966,91.580002
4/19/1966,91.57
4/20/1966,92.080002
4/21/1966,92.419998
4/22/1966,92.269997
4/25/1966,92.080002
4/26/1966,91.989998
4/27/1966,91.760002
4/28/1966,91.129997
4/29/1966,91.059998
5/2/1966,90.900002
5/3/1966,89.849998
5/4/1966,89.389999
5/5/1966,87.93
5/6/1966,87.839996
5/9/1966,86.32
5/10/1966,87.080002
5/11/1966,87.230003
5/12/1966,86.230003
5/13/1966,85.470001
5/16/1966,84.410004
5/17/1966,83.629997
5/18/1966,85.120003
5/19/1966,85.019997
5/20/1966,85.43
5/23/1966,86.199997
5/24/1966,86.769997
5/25/1966,87.07
5/26/1966,87.07
5/27/1966,87.330002
5/31/1966,86.129997
6/1/1966,86.099998
6/2/1966,85.959999
6/3/1966,86.059998
6/6/1966,85.419998
6/7/1966,84.830002
6/8/1966,84.93
6/9/1966,85.5
6/10/1966,86.440002
6/13/1966,86.830002
6/14/1966,87.07
6/15/1966,86.730003
6/16/1966,86.470001
6/17/1966,86.510002
6/20/1966,86.480003
6/21/1966,86.709999
6/22/1966,86.849998
6/23/1966,86.5
6/24/1966,86.580002
6/27/1966,86.080002
6/28/1966,85.669998
6/29/1966,84.860001
6/30/1966,84.739998
7/1/1966,85.610001
7/5/1966,85.82
7/6/1966,87.059998
7/7/1966,87.379997
7/8/1966,87.610001
7/11/1966,87.449997
7/12/1966,86.879997
7/13/1966,86.300003
7/14/1966,86.82
7/15/1966,87.080002
7/18/1966,86.989998
7/19/1966,86.330002
7/20/1966,85.510002
7/21/1966,85.519997
7/22/1966,85.410004
7/25/1966,83.830002
7/26/1966,83.699997
7/27/1966,84.099998
7/28/1966,83.769997
7/29/1966,83.599998
8/1/1966,82.309998
8/2/1966,82.330002
8/3/1966,83.150002
8/4/1966,83.93
8/5/1966,84
8/8/1966,83.75
8/9/1966,83.489998
8/10/1966,83.110001
8/11/1966,83.019997
8/12/1966,83.169998
8/15/1966,82.739998
8/16/1966,81.629997
8/17/1966,81.18
8/18/1966,80.160004
8/19/1966,79.620003
8/22/1966,78.239998
8/23/1966,78.110001
8/24/1966,79.07
8/25/1966,78.059998
8/26/1966,76.410004
8/29/1966,74.529999
8/30/1966,75.860001
8/31/1966,77.099998
9/1/1966,77.699997
9/2/1966,77.419998
9/6/1966,76.959999
9/7/1966,76.370003
9/8/1966,76.050003
9/9/1966,76.290001
9/12/1966,77.910004
9/13/1966,78.32
9/14/1966,79.129997
9/15/1966,80.080002
9/16/1966,79.989998
9/19/1966,79.589996
9/20/1966,79.040001
9/21/1966,77.709999
9/22/1966,77.940002
9/23/1966,77.669998
9/26/1966,77.860001
9/27/1966,78.099998
9/28/1966,77.110001
9/29/1966,76.309998
9/30/1966,76.559998
10/3/1966,74.900002
10/4/1966,75.099998
10/5/1966,74.690002
10/6/1966,74.050003
10/7/1966,73.199997
10/10/1966,74.529999
10/11/1966,74.910004
10/12/1966,77.040001
10/13/1966,76.889999
10/14/1966,76.599998
10/17/1966,77.470001
10/18/1966,78.68
10/19/1966,78.050003
10/20/1966,77.839996
10/21/1966,78.190002
10/24/1966,78.419998
10/25/1966,78.900002
10/26/1966,79.580002
10/27/1966,80.230003
10/28/1966,80.239998
10/31/1966,80.199997
11/1/1966,80.809998
11/2/1966,80.879997
11/3/1966,80.559998
11/4/1966,80.809998
11/7/1966,80.730003
11/9/1966,81.379997
11/10/1966,81.889999
11/11/1966,81.940002
11/14/1966,81.370003
11/15/1966,81.690002
11/16/1966,82.370003
11/17/1966,81.800003
11/18/1966,81.260002
11/21/1966,80.089996
11/22/1966,79.669998
11/23/1966,80.209999
11/25/1966,80.849998
11/28/1966,80.709999
11/29/1966,80.419998
11/30/1966,80.449997
12/1/1966,80.080002
12/2/1966,80.129997
12/5/1966,80.239998
12/6/1966,80.839996
12/7/1966,81.720001
12/8/1966,82.050003
12/9/1966,82.139999
12/12/1966,83
12/13/1966,82.730003
12/14/1966,82.639999
12/15/1966,81.639999
12/16/1966,81.580002
12/19/1966,81.269997
12/20/1966,80.959999
12/21/1966,81.379997
12/22/1966,81.690002
12/23/1966,81.470001
12/27/1966,81
12/28/1966,80.610001
12/29/1966,80.370003
12/30/1966,80.330002
1/3/1967,80.379997
1/4/1967,80.550003
1/5/1967,81.599998
1/6/1967,82.18
1/9/1967,82.809998
1/10/1967,82.809998
1/11/1967,83.470001
1/12/1967,83.910004
1/13/1967,84.529999
1/16/1967,84.309998
1/17/1967,85.239998
1/18/1967,85.790001
1/19/1967,85.82
1/20/1967,86.07
1/23/1967,86.389999
1/24/1967,86.510002
1/25/1967,85.849998
1/26/1967,85.809998
1/27/1967,86.160004
1/30/1967,86.660004
1/31/1967,86.610001
2/1/1967,86.43
2/2/1967,86.730003
2/3/1967,87.360001
2/6/1967,87.18
2/7/1967,86.949997
2/8/1967,87.720001
2/9/1967,87.360001
2/10/1967,87.629997
2/13/1967,87.580002
2/14/1967,88.169998
2/15/1967,88.269997
2/16/1967,87.860001
2/17/1967,87.889999
2/20/1967,87.400002
2/21/1967,87.339996
2/23/1967,87.449997
2/24/1967,87.410004
2/27/1967,86.459999
2/28/1967,86.779999
3/1/1967,87.68
3/2/1967,88.160004
3/3/1967,88.290001
3/6/1967,88.099998
3/7/1967,88.160004
3/8/1967,88.269997
3/9/1967,88.529999
3/10/1967,88.889999
3/13/1967,88.43
3/14/1967,88.349998
3/15/1967,89.190002
3/16/1967,90.089996
3/17/1967,90.25
3/20/1967,90.199997
3/21/1967,90
3/22/1967,90.25
3/23/1967,90.940002
3/27/1967,90.870003
3/28/1967,90.910004
3/29/1967,90.730003
3/30/1967,90.699997
3/31/1967,90.199997
4/3/1967,89.239998
4/4/1967,89.220001
4/5/1967,89.790001
4/6/1967,89.940002
4/7/1967,89.360001
4/10/1967,88.239998
4/11/1967,88.879997
4/12/1967,88.779999
4/13/1967,89.459999
4/14/1967,90.43
4/17/1967,91.07
4/18/1967,91.860001
4/19/1967,91.940002
4/20/1967,92.110001
4/21/1967,92.300003
4/24/1967,92.620003
4/25/1967,93.110001
4/26/1967,93.019997
4/27/1967,93.809998
4/28/1967,94.010002
5/1/1967,93.839996
5/2/1967,93.669998
5/3/1967,93.910004
5/4/1967,94.32
5/5/1967,94.440002
5/8/1967,94.580002
5/9/1967,93.599998
5/10/1967,93.349998
5/11/1967,93.75
5/12/1967,93.480003
5/15/1967,92.709999
5/16/1967,93.139999
5/17/1967,92.779999
5/18/1967,92.529999
5/19/1967,92.07
5/22/1967,91.669998
5/23/1967,91.230003
5/24/1967,90.18
5/25/1967,91.190002
5/26/1967,90.980003
5/29/1967,90.489998
5/31/1967,89.080002
6/1/1967,90.230003
6/2/1967,89.790001
6/5/1967,88.43
6/6/1967,90.230003
6/7/1967,90.910004
6/8/1967,91.400002
6/9/1967,91.559998
6/12/1967,92.040001
6/13/1967,92.620003
6/14/1967,92.400002
6/15/1967,92.489998
6/16/1967,92.540001
6/19/1967,92.510002
6/20/1967,92.480003
6/21/1967,92.199997
6/22/1967,91.970001
6/23/1967,92
6/26/1967,91.639999
6/27/1967,91.300003
6/28/1967,91.309998
6/29/1967,90.849998
6/30/1967,90.639999
7/3/1967,90.910004
7/5/1967,91.360001
7/6/1967,91.32
7/7/1967,91.690002
7/10/1967,92.050003
7/11/1967,92.480003
7/12/1967,92.400002
7/13/1967,92.419998
7/14/1967,92.739998
7/17/1967,92.75
7/18/1967,93.5
7/19/1967,93.650002
7/20/1967,93.849998
7/21/1967,94.040001
7/24/1967,93.730003
7/25/1967,93.239998
7/26/1967,94.059998
7/27/1967,94.349998
7/28/1967,94.489998
7/31/1967,94.75
8/1/1967,95.370003
8/2/1967,95.779999
8/3/1967,95.660004
8/4/1967,95.830002
8/7/1967,95.580002
8/8/1967,95.690002
8/9/1967,95.779999
8/10/1967,95.529999
8/11/1967,95.150002
8/14/1967,94.639999
8/15/1967,94.769997
8/16/1967,94.550003
8/17/1967,94.629997
8/18/1967,94.779999
8/21/1967,94.25
8/22/1967,93.739998
8/23/1967,93.610001
8/24/1967,93.089996
8/25/1967,92.699997
8/28/1967,92.639999
8/29/1967,92.879997
8/30/1967,93.07
8/31/1967,93.639999
9/1/1967,93.68
9/5/1967,94.209999
9/6/1967,94.389999
9/7/1967,94.330002
9/8/1967,94.360001
9/11/1967,94.540001
9/12/1967,94.989998
9/13/1967,95.989998
9/14/1967,96.199997
9/15/1967,96.269997
9/18/1967,96.529999
9/19/1967,96.169998
9/20/1967,96.129997
9/21/1967,96.75
9/22/1967,97
9/25/1967,97.589996
9/26/1967,96.760002
9/27/1967,96.790001
9/28/1967,96.790001
9/29/1967,96.709999
10/2/1967,96.32
10/3/1967,96.650002
10/4/1967,96.43
10/5/1967,96.669998
10/6/1967,97.260002
10/9/1967,97.510002
10/10/1967,96.839996
10/11/1967,96.370003
10/12/1967,95.75
10/13/1967,96
10/16/1967,95.25
10/17/1967,95
10/18/1967,95.25
10/19/1967,95.43
10/20/1967,95.379997
10/23/1967,94.959999
10/24/1967,94.419998
10/25/1967,94.519997
10/26/1967,94.940002
10/27/1967,94.959999
10/30/1967,94.790001
10/31/1967,93.300003
11/1/1967,92.709999
11/2/1967,92.339996
11/3/1967,91.779999
11/6/1967,91.480003
11/8/1967,91.139999
11/9/1967,91.589996
11/10/1967,92.209999
11/13/1967,91.970001
11/14/1967,91.389999
11/15/1967,91.760002
11/16/1967,92.599998
11/17/1967,92.82
11/20/1967,91.650002
11/21/1967,93.099998
11/22/1967,93.650002
11/24/1967,93.900002
11/27/1967,94.169998
11/28/1967,94.489998
11/29/1967,94.470001
11/30/1967,94
12/1/1967,94.5
12/4/1967,95.099998
12/5/1967,95.230003
12/6/1967,95.639999
12/7/1967,95.529999
12/8/1967,95.419998
12/11/1967,95.120003
12/12/1967,95.010002
12/13/1967,95.339996
12/14/1967,95.470001
12/15/1967,95.029999
12/18/1967,94.769997
12/19/1967,94.629997
12/20/1967,95.150002
12/21/1967,95.379997
12/22/1967,95.199997
12/26/1967,95.260002
12/27/1967,95.910004
12/28/1967,95.889999
12/29/1967,96.470001
1/2/1968,96.110001
1/3/1968,95.669998
1/4/1968,95.360001
1/5/1968,95.940002
1/8/1968,96.620003
1/9/1968,96.5
1/10/1968,96.519997
1/11/1968,96.620003
1/12/1968,96.720001
1/15/1968,96.419998
1/16/1968,95.82
1/17/1968,95.639999
1/18/1968,95.559998
1/19/1968,95.239998
1/22/1968,94.029999
1/23/1968,93.660004
1/24/1968,93.169998
1/25/1968,93.300003
1/26/1968,93.449997
1/29/1968,93.349998
1/30/1968,92.889999
1/31/1968,92.239998
2/1/1968,92.559998
2/2/1968,92.269997
2/5/1968,91.870003
2/6/1968,91.900002
2/7/1968,92.059998
2/8/1968,90.900002
2/9/1968,89.860001
2/13/1968,89.07
2/14/1968,90.139999
2/15/1968,90.300003
2/16/1968,89.959999
2/19/1968,90.309998
2/20/1968,91.239998
2/21/1968,91.239998
2/23/1968,90.889999
2/26/1968,90.18
2/27/1968,90.529999
2/28/1968,90.080002
2/29/1968,89.360001
3/1/1968,89.110001
3/4/1968,87.919998
3/5/1968,87.720001
3/6/1968,89.260002
3/7/1968,89.099998
3/8/1968,89.029999
3/11/1968,90.129997
3/12/1968,90.230003
3/13/1968,90.029999
3/14/1968,88.32
3/15/1968,89.099998
3/18/1968,89.589996
3/19/1968,88.989998
3/20/1968,88.980003
3/21/1968,88.330002
3/22/1968,88.419998
3/25/1968,88.330002
3/26/1968,88.93
3/27/1968,89.660004
3/28/1968,89.57
3/29/1968,90.199997
4/1/1968,92.480003
4/2/1968,92.639999
4/3/1968,93.470001
4/4/1968,93.839996
4/5/1968,93.290001
4/8/1968,94.949997
4/10/1968,95.669998
4/11/1968,96.529999
4/15/1968,96.589996
4/16/1968,96.620003
4/17/1968,96.809998
4/18/1968,97.080002
4/19/1968,95.849998
4/22/1968,95.32
4/23/1968,96.620003
4/24/1968,96.919998
4/25/1968,96.620003
4/26/1968,97.209999
4/29/1968,97.970001
4/30/1968,97.459999
5/1/1968,97.970001
5/2/1968,98.589996
5/3/1968,98.660004
5/6/1968,98.349998
5/7/1968,98.900002
5/8/1968,98.910004
5/9/1968,98.389999
5/10/1968,98.5
5/13/1968,98.190002
5/14/1968,98.120003
5/15/1968,98.07
5/16/1968,97.599998
5/17/1968,96.900002
5/20/1968,96.449997
5/21/1968,96.93
5/22/1968,97.18
5/23/1968,96.970001
5/24/1968,97.150002
5/27/1968,96.989998
5/28/1968,97.620003
5/29/1968,97.919998
5/31/1968,98.68
6/3/1968,99.989998
6/4/1968,100.379997
6/5/1968,99.889999
6/6/1968,100.650002
6/7/1968,101.269997
6/10/1968,101.410004
6/11/1968,101.660004
6/13/1968,101.25
6/14/1968,101.129997
6/17/1968,100.129997
6/18/1968,99.989998
6/20/1968,101.510002
6/21/1968,100.660004
6/24/1968,100.389999
6/25/1968,100.080002
6/27/1968,99.980003
6/28/1968,99.580002
7/1/1968,99.400002
7/2/1968,99.739998
7/3/1968,100.910004
7/8/1968,101.940002
7/9/1968,102.230003
7/11/1968,102.389999
7/12/1968,102.339996
7/15/1968,102.260002
7/16/1968,101.699997
7/18/1968,101.440002
7/19/1968,100.459999
7/22/1968,99.330002
7/23/1968,99.209999
7/25/1968,97.940002
7/26/1968,98.339996
7/29/1968,97.650002
7/30/1968,97.739998
8/1/1968,97.279999
8/2/1968,96.629997
8/5/1968,96.849998
8/6/1968,97.25
8/8/1968,97.040001
8/9/1968,97.010002
8/12/1968,98.010002
8/13/1968,98.529999
8/15/1968,98.07
8/16/1968,98.68
8/19/1968,99
8/20/1968,98.959999
8/22/1968,98.699997
8/23/1968,98.690002
8/26/1968,98.940002
8/27/1968,98.809998
8/29/1968,98.739998
8/30/1968,98.860001
9/3/1968,99.32
9/4/1968,100.019997
9/5/1968,100.739998
9/6/1968,101.199997
9/9/1968,101.230003
9/10/1968,100.730003
9/12/1968,100.519997
9/13/1968,100.860001
9/16/1968,101.239998
9/17/1968,101.5
9/19/1968,101.589996
9/20/1968,101.660004
9/23/1968,102.239998
9/24/1968,102.589996
9/26/1968,102.360001
9/27/1968,102.309998
9/30/1968,102.669998
10/1/1968,102.860001
10/3/1968,103.220001
10/4/1968,103.709999
10/7/1968,103.699997
10/8/1968,103.739998
10/10/1968,103.290001
10/11/1968,103.18
10/14/1968,103.32
10/15/1968,103.529999
10/17/1968,104.010002
10/18/1968,104.82
10/21/1968,104.989998
10/22/1968,104.57
10/24/1968,103.839996
10/25/1968,104.199997
10/28/1968,103.900002
10/29/1968,103.300003
10/31/1968,103.410004
11/1/1968,103.059998
11/4/1968,103.099998
11/6/1968,103.269997
11/7/1968,103.5
11/8/1968,103.949997
11/12/1968,104.620003
11/13/1968,105.129997
11/14/1968,105.199997
11/15/1968,105.779999
11/18/1968,105.919998
11/19/1968,106.139999
11/21/1968,105.970001
11/22/1968,106.300003
11/25/1968,106.480003
11/26/1968,107.260002
11/27/1968,107.760002
11/29/1968,108.370003
12/2/1968,108.120003
12/3/1968,108.019997
12/5/1968,107.669998
12/6/1968,107.93
12/9/1968,107.660004
12/10/1968,107.389999
12/12/1968,107.32
12/13/1968,107.580002
12/16/1968,107.099998
12/17/1968,106.660004
12/19/1968,106.970001
12/20/1968,106.339996
12/23/1968,105.209999
12/24/1968,105.040001
12/26/1968,105.150002
12/27/1968,104.739998
12/30/1968,103.800003
12/31/1968,103.860001
1/2/1969,103.93
1/3/1969,103.989998
1/6/1969,102.470001
1/7/1969,101.220001
1/8/1969,100.800003
1/9/1969,101.220001
1/10/1969,100.93
1/13/1969,100.440002
1/14/1969,101.129997
1/15/1969,101.620003
1/16/1969,102.18
1/17/1969,102.029999
1/20/1969,101.690002
1/21/1969,101.629997
1/22/1969,101.980003
1/23/1969,102.43
1/24/1969,102.379997
1/27/1969,102.400002
1/28/1969,102.410004
1/29/1969,102.510002
1/30/1969,102.550003
1/31/1969,103.010002
2/3/1969,102.889999
2/4/1969,102.919998
2/5/1969,103.199997
2/6/1969,103.540001
2/7/1969,103.529999
2/11/1969,103.650002
2/12/1969,103.629997
2/13/1969,103.709999
2/14/1969,103.610001
2/17/1969,102.440002
2/18/1969,101.400002
2/19/1969,100.650002
2/20/1969,99.790001
2/24/1969,98.599998
2/25/1969,97.980003
2/26/1969,98.449997
2/27/1969,98.139999
2/28/1969,98.129997
3/3/1969,98.379997
3/4/1969,99.32
3/5/1969,99.709999
3/6/1969,98.699997
3/7/1969,98.650002
3/10/1969,98.989998
3/11/1969,99.32
3/12/1969,99.050003
3/13/1969,98.389999
3/14/1969,98
3/17/1969,98.25
3/18/1969,98.489998
3/19/1969,99.209999
3/20/1969,99.839996
3/21/1969,99.629997
3/24/1969,99.5
3/25/1969,99.660004
3/26/1969,100.389999
3/27/1969,101.099998
3/28/1969,101.510002
4/1/1969,101.419998
4/2/1969,100.779999
4/3/1969,100.68
4/7/1969,99.889999
4/8/1969,100.139999
4/9/1969,101.019997
4/10/1969,101.550003
4/11/1969,101.650002
4/14/1969,101.57
4/15/1969,101.529999
4/16/1969,100.629997
4/17/1969,100.779999
4/18/1969,101.239998
4/21/1969,100.559998
4/22/1969,100.779999
4/23/1969,100.800003
4/24/1969,101.269997
4/25/1969,101.720001
4/28/1969,102.029999
4/29/1969,102.790001
4/30/1969,103.690002
5/1/1969,103.510002
5/2/1969,104
5/5/1969,104.370003
5/6/1969,104.860001
5/7/1969,104.669998
5/8/1969,105.099998
5/9/1969,105.050003
5/12/1969,104.889999
5/13/1969,105.339996
5/14/1969,106.160004
5/15/1969,105.849998
5/16/1969,105.940002
5/19/1969,104.970001
5/20/1969,104.040001
5/21/1969,104.470001
5/22/1969,104.599998
5/23/1969,104.589996
5/26/1969,104.360001
5/27/1969,103.57
5/28/1969,103.260002
5/29/1969,103.459999
6/2/1969,102.940002
6/3/1969,102.629997
6/4/1969,102.589996
6/5/1969,102.760002
6/6/1969,102.120003
6/9/1969,101.199997
6/10/1969,100.419998
6/11/1969,99.050003
6/12/1969,98.260002
6/13/1969,98.650002
6/16/1969,98.32
6/17/1969,97.949997
6/18/1969,97.809998
6/19/1969,97.239998
6/20/1969,96.669998
6/23/1969,96.230003
6/24/1969,97.32
6/25/1969,97.010002
6/26/1969,97.25
6/27/1969,97.330002
6/30/1969,97.709999
7/1/1969,98.080002
7/2/1969,98.940002
